"data","BBAS3.SA_bovespa","BBDC3.SA_bovespa","BRML3.SA_bovespa","CCRO3.SA_bovespa","CPFE3.SA_bovespa","CRUZ3.SA_bovespa","CSAN3.SA_bovespa","CSNA3.SA_bovespa","CYRE3.SA_bovespa","ELET3.SA_bovespa","EMBR3.SA_bovespa","ENBR3.SA_bovespa","EVEN3.SA_bovespa","GFSA3.SA_bovespa","HGTX3.SA_bovespa","ITSA4.SA_bovespa","JBSS3.SA_bovespa","LIGT3.SA_bovespa","LREN3.SA_bovespa","MRFG3.SA_bovespa","MRVE3.SA_bovespa","NATU3.SA_bovespa","PDGR3.SA_bovespa","PETR3.SA_bovespa","POMO4.SA_bovespa","RENT3.SA_bovespa","RSID3.SA_bovespa","SBSP3.SA_bovespa","SUZB5.SA_bovespa","TBLE3.SA_bovespa","VALE3.SA_bovespa","BBAS3.SA_yahoo","BBDC3.SA_yahoo","BRML3.SA_yahoo","CCRO3.SA_yahoo","CPFE3.SA_yahoo","CRUZ3.SA_yahoo","CSAN3.SA_yahoo","CSNA3.SA_yahoo","CYRE3.SA_yahoo","ELET3.SA_yahoo","EMBR3.SA_yahoo","ENBR3.SA_yahoo","EVEN3.SA_yahoo","GFSA3.SA_yahoo","HGTX3.SA_yahoo","ITSA4.SA_yahoo","JBSS3.SA_yahoo","LIGT3.SA_yahoo","LREN3.SA_yahoo","MRFG3.SA_yahoo","MRVE3.SA_yahoo","NATU3.SA_yahoo","PDGR3.SA_yahoo","PETR3.SA_yahoo","POMO4.SA_yahoo","RENT3.SA_yahoo","RSID3.SA_yahoo","SBSP3.SA_yahoo","SUZB5.SA_yahoo","TBLE3.SA_yahoo","VALE3.SA_yahoo"
"2012-02-06",27.15,26.05,20.4,13.1,26,23.35,28.8,18.52,17.66,17.8,12.25,38.78,7.74,5.13,42,11.75,6.67,26.37,61,8.12,14.49,39.26,7.85,27.18,8.36,30.3,10.54,58.73,8.2,29.1,45.85,21.81,18.43,19.36,11.61,22.36,20.13,24.03,13.76,16.38,14.41,11.7,9.89,6.71,4.61,36.4,8.11,6.54,20.84,56,8.12,12.81,33.21,6.45,25.64,3.84,28.04,51.58,15.06,6.77,24.85,38.66
"2012-02-07",27.25,26.1,20.18,13.27,26.45,23.58,29,18.61,17.8,17.92,12.35,39.55,7.67,5.21,41.97,11.87,7,27.17,60.21,8.28,14.19,40.04,7.73,27.75,8.27,30.54,10.79,60.46,8.37,29.35,45.84,21.89,18.47,19.15,11.76,22.75,20.33,24.19,13.83,16.51,14.5,11.79,10.08,6.65,4.68,36.38,8.19,6.86,21.47,55.27,8.28,12.55,33.87,6.36,26.18,3.8,28.26,52.8,15.51,6.91,25.06,38.65
"2012-02-08",27.4,26.09,20.69,13.19,26.2,23.25,29.13,18.42,17.88,18.1,12.1,39.05,7.7,5.18,42.04,12.1,7.1,27.48,58.77,8.36,13.88,40.8,7.81,27.59,8.42,29.77,10.64,60.6,8.2,29.67,45.52,22.01,18.46,19.63,11.69,22.54,20.05,24.3,13.69,16.59,14.65,11.55,9.95,6.68,4.65,36.44,8.35,6.96,21.72,53.95,8.36,12.27,34.51,6.42,26.03,3.87,27.55,52.07,15.54,6.77,25.33,38.38
"2012-02-09",26.79,25.82,20.5,12.95,26.55,23.15,29.34,18.45,17.26,18.25,12.02,39.68,7.42,5.12,41.76,12.05,6.99,26.98,59.41,8.56,13.52,40.94,7.56,27.53,8.46,29.93,10.28,60.65,8.12,29.65,45.1,21.52,18.27,19.45,11.47,22.84,19.96,24.48,13.71,16.01,14.77,11.48,10.12,6.43,4.6,36.2,8.32,6.85,21.32,54.54,8.56,11.96,34.63,6.22,25.97,3.88,27.69,50.31,15.56,6.7,25.32,38.03
"2012-02-10",26.08,25.65,20.35,12.8,26.47,23.17,29.17,17.88,16.74,18.99,12.21,39.75,7.21,4.95,41.65,11.88,7.13,26.81,59.83,8.53,13.52,40.7,7.35,25.25,8.59,30,9.93,59.58,8.13,29.88,44.33,20.95,18.15,19.31,11.34,22.77,19.98,24.33,13.28,15.53,15.37,11.66,10.13,6.25,4.44,36.1,8.2,6.99,21.19,54.92,8.53,11.96,34.43,6.04,23.82,3.94,27.76,48.59,15.28,6.71,25.51,37.38
"2012-02-14",27.47,25.84,21.1,13.3,26.75,22.85,29.52,17.88,17.22,18.27,12.61,40.08,7.22,5.1,42.5,12.07,7.45,27.03,60.28,8.8,14.4,40.44,7.9,24.89,8.64,30.4,10.29,63.2,7.85,30.13,44.25,22.06,18.28,20.02,11.78,23.01,19.7,24.63,13.28,15.98,14.79,12.04,10.22,6.26,4.58,36.84,8.33,7.3,21.36,55.34,8.8,12.73,34.21,6.5,23.48,3.97,28.13,50.36,16.21,6.48,25.73,37.31
"2012-02-15",28,25.9,21.85,13.97,26.8,23.04,30.1,17.45,18.09,18.86,13.1,40.85,7.39,5.24,43.56,11.93,7.48,26.95,63.34,9.11,14.82,41,8,24.67,8.75,31.25,10.76,64.2,8.2,30.25,43.47,22.49,18.33,20.74,12.38,23.05,19.87,25.11,12.96,16.78,15.26,12.51,10.41,6.41,4.71,37.76,8.24,7.33,21.3,58.14,9.11,13.1,34.68,6.58,23.27,4.02,28.92,52.66,16.47,6.77,25.83,36.65
"2012-02-16",28.76,26.18,22.05,13.76,27.15,23.44,30.6,17.41,18.69,19.31,13.08,41,7.46,5.38,44.5,11.93,7.25,26.95,65,9.43,15.32,41.4,8.09,25.49,8.65,31.39,11.03,64.6,8.28,30.44,43.63,23.1,18.52,20.92,12.19,23.35,20.21,25.53,12.93,17.34,15.63,12.49,10.45,6.47,4.83,38.57,8.24,7.11,21.3,59.67,9.43,13.55,35.02,6.65,24.05,3.97,29.04,53.98,16.57,6.83,25.99,36.79
"2012-02-17",28,26.09,22.89,13.89,27.55,23.66,31,17.5,18.75,19.36,13.08,40.75,7.7,5.39,44.7,12,7.03,26.72,64.75,9.83,14.44,41.45,7.94,25.36,8.5,31.45,10.94,64.52,8.49,30.5,42.93,22.49,18.46,21.72,12.31,23.7,20.4,25.86,13,17.4,15.67,12.49,10.39,6.68,4.84,38.74,8.28,6.89,21.12,59.44,9.83,12.77,35.06,6.53,23.92,3.9,29.1,53.54,18.76,7.01,26.04,36.2
"2012-02-22",28,25.98,22.7,14.25,27.25,24.46,29.19,17.66,18.35,18.96,13.13,41.96,7.93,5.25,44.63,11.94,7.2,26.95,64.14,9.82,14.2,41.53,7.93,25.36,8.4,32.2,10.81,64.2,8.62,30.72,43,22.62,18.38,21.54,12.63,23.44,21.09,24.35,13.12,17.02,15.34,12.54,10.7,6.88,4.71,38.68,8.24,7.06,21.3,58.88,9.82,12.56,35.13,6.52,23.92,3.86,29.79,52.9,18.67,7.12,26.23,36.26
"2012-02-23",27.75,25.73,21.5,13.7,27.2,24.65,29.4,17.56,18.11,18.58,13.01,41.18,7.68,5.15,44.5,11.83,7.01,26.9,63.25,9.51,14.21,41.14,7.73,25.35,8.55,32.26,10.74,63.18,8.42,30.29,43.86,22.41,18.2,20.4,12.14,23.4,21.25,24.53,13.05,16.8,15.04,12.42,10.5,6.66,4.62,38.57,8.17,6.87,21.26,58.06,9.51,12.57,34.8,6.36,23.92,3.93,29.85,52.56,18.37,6.95,25.86,36.98
"2012-02-24",27.35,25.74,21.37,13.7,27.48,24.7,30.24,17.59,18,18.97,12.99,40.9,7.45,5.16,45.35,11.78,7.03,26.97,63.58,9.23,13.91,41.37,7.46,25.95,8.33,32.5,10.51,64.1,8.26,30.1,44.09,22.09,18.21,20.28,12.14,23.64,21.3,25.23,13.07,16.7,15.35,12.4,10.43,6.46,4.63,39.31,8.13,6.89,21.32,58.37,9.23,12.3,35,6.13,24.48,3.82,30.07,51.43,18.64,6.82,25.7,37.18
"2012-02-27",27.01,25.62,21.66,13.62,27.49,24.94,30.5,17.45,17.42,18.5,12.75,41.28,7.45,5.13,45,11.69,7.05,26.95,62.65,9.89,13.61,39.7,7.22,25.55,8.6,32.05,10.21,63.75,8.13,30.31,43.62,21.82,18.13,20.55,12.07,23.64,21.5,25.44,12.96,16.16,14.97,12.17,10.52,6.46,4.61,39,8.07,6.91,21.3,57.51,9.89,12.03,34.49,5.94,24.1,3.95,29.66,49.96,18.54,6.71,25.88,36.78
"2012-02-28",27.57,26.3,21.65,13.76,27.44,25.31,30.8,17.57,17.68,18.55,12.6,41.65,7.59,5.14,45.59,11.94,7.09,27.49,64.06,10.1,13.9,39.47,7.49,25.65,8.6,32.35,10.64,63.56,8.37,30.3,44.08,22.27,18.61,20.55,12.19,23.6,21.82,25.69,13.05,16.4,15.01,12.03,10.62,6.58,4.62,39.52,8.24,6.95,21.73,58.81,10.1,12.29,34.29,6.16,24.2,3.95,29.93,52.07,18.48,6.91,25.87,37.17
"2012-02-29",27.65,26.65,22.01,13.72,27.67,25.71,30.75,17.51,17.32,18.68,12.8,42,7.47,4.78,46.19,12,7.3,27.2,65.38,10.55,13.85,40.49,7.34,25.7,8.63,31.72,10.29,64.85,8.22,30.38,43.55,22.33,18.86,20.89,12.16,23.8,22.17,25.65,13.01,16.07,15.12,12.22,10.71,6.48,4.29,40.04,8.28,7.16,21.5,60.02,10.55,12.25,35.18,6.03,24.25,3.96,29.35,50.36,18.86,6.79,25.94,36.72
"2012-03-01",28.07,26.91,22.62,14,27.85,26.27,31.17,17.76,18.21,18.58,12.9,42.18,7.42,4.86,45.17,12.2,8.04,27.09,65.21,10.65,14.13,41.75,7.55,26.2,9.07,32.76,10.32,65,8.1,30.73,44.05,22.67,19.04,21.47,12.4,23.95,22.65,26,13.2,16.89,15.04,12.32,10.75,6.43,4.36,39.15,8.42,7.88,21.41,59.86,10.65,12.49,36.28,6.21,24.72,4.16,30.31,50.5,18.9,6.69,26.24,37.14
"2012-03-02",28.6,27.3,22.31,13.91,27.85,27.06,31.49,18.23,18.93,18.88,12.99,42.59,7.66,5.05,46.55,12.37,8.07,27.05,64.32,10.34,14.5,41.43,7.82,26.6,8.95,32.73,11.04,66.77,8.73,30.74,44.45,23.1,19.33,21.17,12.33,23.95,23.33,26.27,13.54,17.56,15.28,12.4,10.86,6.64,4.53,40.35,8.54,7.91,21.38,59.04,10.34,12.82,36,6.43,25.09,4.11,30.28,54.03,19.42,7.21,26.25,37.48
"2012-03-05",28.65,26.95,22.93,13.63,28.28,27.73,31.31,18.02,19.04,18.99,12.8,42.97,7.63,5.07,47.25,12.24,8.07,27.17,64,10.43,14.64,40.9,7.59,25.82,8.99,32.25,10.63,66.43,8.6,31.44,43.15,23.14,19.08,21.76,12.08,24.32,23.91,26.12,13.39,17.66,15.37,12.22,10.95,6.62,4.55,40.96,8.45,7.91,21.47,58.75,10.43,12.95,35.54,6.24,24.36,4.13,29.84,52.02,19.32,7.1,26.84,36.38
"2012-03-06",28.15,26.3,22.63,14,28.59,27.2,31.21,17.49,18.28,18.59,12.37,42.8,7.33,4.92,46.9,11.89,8.13,26.78,63.95,10.35,14.15,40.74,7.35,24.84,8.75,31.5,10.23,65.4,8.23,32.32,41.06,22.74,18.62,21.48,12.4,24.59,23.45,26.04,12.99,16.96,15.04,11.81,10.91,6.35,4.42,40.65,8.21,7.97,21.17,58.7,10.35,12.51,35.4,6.04,23.43,4.02,29.15,50.06,19.02,6.79,27.6,34.62
"2012-03-07",28.55,27.02,23.2,14.32,28.05,27.18,31.5,17.43,19.12,18.77,12.51,42.62,7.7,5.1,47.95,12.08,8.24,26.6,65.35,11.22,14.82,41.85,7.68,25.05,8.82,31.78,10.95,65.9,8.3,32.48,41,23.06,19.13,22.02,12.69,24.13,23.44,26.28,12.95,17.74,15.19,11.95,10.86,6.68,4.58,41.56,8.34,8.08,21.02,59.99,11.22,13.1,36.36,6.31,23.63,4.05,29.41,53.59,19.16,6.85,27.73,34.57
"2012-03-08",28.63,27.63,24,14.64,28.3,27.5,31.54,17.67,19.4,18.46,12.78,41.4,8.03,5.2,49.49,12.37,8.26,26.3,67,11.2,14.81,41.87,7.85,25.08,8.94,33.4,11.73,66.39,7.96,32,41.15,23.13,19.56,22.78,12.97,24.34,23.71,26.31,13.13,18,14.94,12.2,10.55,6.96,4.67,42.9,8.54,8.1,20.79,61.5,11.2,13.1,36.38,6.45,23.66,4.1,30.9,57.4,19.31,6.57,27.32,34.7
"2012-03-09",28.73,28.05,24,14.43,29.13,28.05,31.55,17.94,18.5,18.3,13.01,42.4,7.74,5.21,48.72,12.49,8.2,26.59,66.25,11.31,14.5,41.35,7.57,24.87,8.91,33.65,11.29,66.3,8.1,32.61,41.11,23.21,19.86,22.78,12.79,25.06,24.19,26.32,13.33,17.16,14.81,12.42,10.81,6.71,4.68,42.23,8.62,8.04,21.02,60.82,11.31,12.82,35.93,6.22,23.46,4.09,31.14,55.25,19.28,6.69,27.84,34.66
"2012-03-12",28.85,27.8,24.25,14.26,29.3,28.57,32.21,17.81,18.75,18.33,13.2,42.58,7.52,5.21,48.16,12.33,8.13,26.4,65.55,11.57,14.34,40.94,7.55,24.68,8.87,33.76,11.16,66.15,8.04,33.12,40.62,23.3,19.68,23.01,12.64,25.2,24.63,26.87,13.23,17.4,14.83,12.6,10.85,6.52,4.68,41.74,8.51,7.97,20.87,60.17,11.57,12.68,35.57,6.21,23.28,4.07,31.24,54.61,19.24,6.64,28.28,34.25
"2012-03-13",29.61,28.3,24.25,14.37,29.27,28.6,32.7,18.55,19.48,18.7,13.4,43.53,7.8,5.35,49,12.45,8.2,27.15,66.3,12.26,14.79,42.09,7.73,25.65,9.3,34.03,11.59,67.98,8.22,32.67,42.7,23.92,20.04,23.01,12.73,25.18,24.66,27.28,13.78,18.07,15.13,12.8,11.1,6.76,4.8,42.47,8.59,8.04,21.46,60.86,12.26,13.08,36.57,6.36,24.2,4.27,31.49,56.72,19.77,6.79,27.89,36.01
"2012-03-14",29,28.19,23.9,14.38,29.12,28.6,33.4,19.1,18.83,18.32,13.84,44,7.55,5.25,48.75,12.5,7.99,27.07,66,12.22,14.5,42,7.49,25.77,9.66,33.79,11.2,68.05,8.23,32.54,42.3,23.42,19.96,22.68,12.74,25.05,24.66,27.86,14.19,17.47,14.83,13.22,11.22,6.76,4.8,42.26,8.63,7.83,21.4,60.59,12.22,12.82,36.49,6.16,24.31,4.44,31.27,54.81,19.79,6.79,27.78,35.67
"2012-03-15",28.6,28.15,23.4,14.4,28.75,28,34.1,19.25,18.25,17.52,13.8,43,7.66,5.2,48.1,12.52,8,26.95,64,11.8,14.32,41.61,7.32,25.1,9.6,33.31,10.9,68.23,8.05,33.15,42.7,23.1,19.93,22.21,12.76,24.73,24.14,28.45,14.3,16.93,14.18,13.18,10.96,6.64,4.67,41.69,8.64,7.84,21.3,58.75,11.8,12.66,36.15,6.02,23.68,4.41,30.82,53.34,19.84,6.64,28.3,36.01
"2012-03-16",28.88,28.35,23.25,14.5,28.58,27.59,33.9,19.43,17.71,17.9,13.83,41.9,7.48,5.12,47.35,12.58,8.35,26.67,63.73,11.46,14.37,40.22,7.12,25.2,9.3,34.13,10.58,66.75,8.14,32.45,42.97,23.33,20.07,22.06,12.85,24.58,23.79,28.28,14.44,16.43,14.49,13.21,10.68,6.49,4.6,41.04,8.68,8.18,21.08,58.5,11.46,12.71,34.95,5.85,23.77,4.27,31.58,51.78,19.41,6.72,27.71,36.23
"2012-03-20",28.66,27.65,23,14.55,28,27.29,33.58,19.25,18.27,17.64,13.65,42.21,7.45,5.04,47.45,12.36,8.16,27.45,63.33,11.49,14.36,39.45,6.98,24.88,9.28,33.7,10.56,67.5,8.19,32.7,42.61,23.15,19.58,21.83,12.89,24.08,23.94,28.01,14.3,16.95,14.28,13.03,10.76,6.46,4.53,41.13,8.53,8,21.7,58.14,11.49,12.7,34.28,5.74,23.59,4.26,31.18,51.68,19.63,6.76,27.92,35.93
"2012-03-21",28.15,27.6,22.95,14.9,28.25,26.9,34.59,18.54,18.15,17.31,14.2,42,7.31,4.95,46.65,12.24,8.18,26.84,62.39,11.35,14.19,39.52,6.82,24.75,9.17,33.6,10.3,67.45,8.13,32.9,42.45,22.74,19.54,21.78,13.2,24.3,23.6,28.86,13.77,16.84,14.01,13.56,10.71,6.34,4.44,40.44,8.45,8.02,21.21,57.27,11.35,12.55,34.34,5.61,23.46,4.21,31.09,50.41,19.62,6.71,28.09,35.79
"2012-03-22",27.24,27.65,22.5,14.83,28,27.14,33.9,18,17.51,17.25,14.08,41.6,7.09,4.81,46.45,11.86,7.6,26.88,62.67,10.89,13.88,40.27,6.58,24.34,9.1,32.4,10.1,68.1,8.18,32.85,41.57,22,19.58,21.35,13.14,24.08,23.82,28.28,13.37,16.25,13.96,13.44,10.6,6.15,4.32,40.26,8.19,7.45,21.25,57.53,10.89,12.27,34.99,5.41,23.08,4.21,29.98,49.43,19.8,6.75,28.05,35.05
"2012-03-23",26.73,28.07,22.75,14.8,27.82,27.02,33.81,18.14,17.42,17.43,14.17,41.81,7.39,4.8,47.02,11.79,7.73,26.68,64.6,10.67,13.8,40.71,6.74,24.42,9.24,32.3,10.15,67.29,8.17,32.84,41.55,21.59,19.87,21.59,13.11,23.93,23.72,28.2,13.48,16.16,14.11,13.53,10.66,6.41,4.31,40.76,8.14,7.58,21.09,59.3,10.67,12.2,35.37,5.54,23.15,4.27,29.89,49.67,19.57,6.74,28.04,35.04
"2012-03-26",27.4,28.2,23.55,15.15,28.08,28,34.7,18.3,17.79,17.44,14.56,42.25,7.32,4.82,49.4,11.96,7.89,26.83,66.05,11.23,13.9,41.73,6.51,24.98,9.33,33.25,10.45,68.75,8.25,32.63,42.11,22.13,19.97,22.35,13.42,24.15,24.58,28.95,13.6,16.5,14.11,13.9,10.77,6.35,4.33,42.82,8.26,7.73,21.21,60.63,11.23,12.29,36.26,5.35,23.68,4.31,30.77,51.14,19.99,6.81,27.86,35.51
"2012-03-27",27.32,27.7,23.45,15.5,28.15,27.97,34.39,17.89,17.1,17.56,14.47,41.99,7.09,4.74,48.55,11.99,7.83,26.82,65.5,11.5,13.2,41.8,6.35,24.65,9.22,33.6,10.26,68.77,8.11,33,42.41,22.07,19.61,22.25,13.73,24.21,24.55,28.69,13.29,15.86,14.21,13.82,10.7,6.15,4.26,42.08,8.28,7.67,21.2,60.13,11.5,11.67,36.32,5.22,23.37,4.26,31.09,50.21,20,6.69,28.18,35.76
"2012-03-28",26.93,27.6,23.19,15,27.86,27.8,33.89,17.35,16.9,17.59,14.4,41.55,7.06,4.56,47.86,11.68,7.51,26.44,63.7,11.66,13.35,40.14,6.51,24.17,9.3,33.57,10.33,69.4,7.89,32.85,41.6,21.75,19.54,22.01,13.29,23.96,24.4,28.27,12.89,15.68,14.24,13.75,10.59,6.12,4.09,41.48,8.06,7.36,20.9,58.48,11.66,11.8,34.88,5.35,22.91,4.3,31.06,50.55,20.18,6.51,28.05,35.08
"2012-03-29",26.36,27.34,22.96,14.83,27.7,27.48,33.5,17.34,16.78,17.28,14.5,41.18,6.99,4.46,46.7,11.5,7.8,26.28,63.12,11.46,13.19,40.59,6.43,24.16,9.04,33.65,10.2,69.5,7.76,32.7,42.16,21.29,19.36,21.79,13.14,23.83,24.12,27.95,12.88,15.57,13.98,13.85,10.5,6.06,4,40.48,7.94,7.65,20.77,57.94,11.46,11.66,35.27,5.29,22.91,4.18,31.14,49.92,20.21,6.41,27.92,35.55
"2012-03-30",25.95,27.32,23.79,14.78,27.45,28,33.96,17.22,16.15,17.14,14.64,41.88,7.03,4.3,47.15,11.25,7.5,25.95,62.7,11.5,12.95,39.7,6.31,24.3,9.35,33.6,9.86,69.66,7.81,32.72,42.9,20.96,19.34,22.58,13.1,23.61,24.58,28.33,12.79,14.98,13.87,13.98,10.68,6.09,3.86,40.87,7.77,7.35,20.51,57.56,11.5,11.45,34.49,5.19,23.04,4.32,31.09,48.25,20.26,6.45,27.94,36.17
"2012-04-02",25.85,27.3,24.54,15.31,28.38,28,34.3,17.55,16.15,17.38,14.7,42.15,7.04,4.12,47.65,11.35,7.86,25.9,63.73,11.9,12.4,40.14,6.18,24.33,9.8,34.2,9.64,73.65,8.03,33.6,44.01,20.88,19.33,23.29,13.57,24.41,24.58,28.61,13.04,14.98,14.07,14.04,10.75,6.1,3.7,41.3,7.84,7.7,20.47,58.5,11.9,10.96,34.88,5.08,23.07,4.53,31.64,47.18,21.42,6.63,28.69,37.11
"2012-04-03",25.72,27.05,24.26,15.49,27.78,27.85,34.36,17.16,16.21,16.7,14.6,42.48,7.1,4.12,48.21,11.24,7.67,25.8,63.86,11.8,12.69,40.54,5.96,23.62,9.47,34.86,9.6,71.51,7.9,32.43,43.02,20.78,19.17,23.02,13.73,23.89,24.45,28.66,12.75,15.04,13.51,13.94,10.83,6.16,3.7,41.79,7.76,7.52,20.39,58.62,11.8,11.22,35.22,4.9,22.39,4.38,32.26,46.98,20.8,6.52,27.69,36.27
"2012-04-04",24.2,26.16,23.7,15.5,27.64,27.9,34.4,16.83,16.99,16.8,15.3,42.16,7.1,4.24,48.23,10.86,7.79,25.4,63.6,11.84,13.18,40.24,6.2,22.99,9.67,34.42,9.87,69.7,7.72,31.85,42.17,19.55,18.54,22.49,13.73,23.77,24.49,28.7,12.5,15.76,13.6,14.61,10.75,6.16,3.81,41.8,7.5,7.64,20.08,58.38,11.84,11.65,34.96,5.1,21.8,4.47,31.85,48.3,20.27,6.37,27.19,35.56
"2012-04-05",24.13,26.13,24.29,15.65,28.17,27.74,34.47,16.88,17.3,16.48,15.45,42.37,7.46,4.13,48.25,10.7,7.69,25.77,64.19,12.08,13.67,40.24,5.93,23.06,9.94,34.22,10.15,71.25,7.52,32,42.06,19.49,18.52,23.05,13.87,24.23,24.35,28.76,12.54,16.05,13.34,14.75,10.8,6.47,3.71,41.82,7.39,7.54,20.37,58.93,12.08,12.09,34.96,4.88,21.86,4.59,31.66,49.67,20.72,6.21,27.32,35.47
"2012-04-09",24.08,25.9,23.84,15.24,27.89,27.4,33.92,16.76,16.64,16.17,15.35,42.4,7.08,4.1,47.43,10.58,7.72,25.8,62.95,11.86,13.55,40,5.67,22.57,9.83,33.88,9.73,70.7,7.38,32.09,41.62,19.45,18.35,22.62,13.5,23.99,24.05,28.3,12.45,15.44,13.09,14.66,10.81,6.14,3.68,41.11,7.3,7.57,20.39,57.79,11.86,11.98,34.75,4.66,21.4,4.54,31.35,47.62,20.56,6.09,27.4,35.09
"2012-04-10",24.23,25.91,24.12,15,28.1,27.13,33.86,16.54,16.15,15.89,15.3,42.23,6.98,4.03,44.79,10.35,7.45,25.39,59.45,11.81,13.08,41.5,5.31,22.16,9.95,33.9,9.28,69.06,7.33,32.56,41.24,19.57,18.36,22.89,13.29,24.17,23.81,28.25,12.29,14.98,12.86,14.61,10.77,6.05,3.68,38.82,7.14,7.3,20.07,54.57,11.81,11.57,36.06,4.37,21.01,4.6,31.37,45.41,20.08,6.05,27.8,34.77
"2012-04-11",24.59,26,23.27,14.97,27.3,26.98,33.5,16.55,15.81,15.73,15.83,13.52,6.96,3.98,44.8,10.28,7.07,24.42,58.45,11.29,12.7,41.81,5.03,22.35,10,33.22,9.05,68.5,7.4,32.67,41.24,19.86,18.42,22.08,13.26,23.48,23.68,27.95,12.3,14.67,12.73,15.12,11.58,6.05,3.57,38.83,7.1,7.3,19.3,53.66,11.29,11.23,36.33,4.14,21.19,4.62,30.74,44.29,19.92,6.11,27.89,34.77
"2012-04-12",25.18,26.64,22.9,15.1,26.9,27.2,32.4,17,16.31,16.11,16,13.3,7.22,4.15,44.19,10.7,7.28,23.5,58.54,11.63,12.99,43.55,5.35,23.02,10.1,32.3,9.2,69.9,7.43,33.3,43.86,20.34,18.88,21.73,13.38,23.14,23.88,27.03,12.63,15.13,13.04,15.28,11.39,6.05,3.57,38.3,7.39,7.14,19.28,53.74,11.63,11.49,37.84,4.4,21.82,4.67,29.89,45.02,20.33,6.13,28.43,36.98
"2012-04-13",24.5,26.1,22.39,15.07,26,27.36,31.61,16.69,15.8,15.82,15.95,12.94,7,4.01,44.62,10.31,7.04,23.5,58.5,11.24,12.59,42,5.1,22.44,10,31.7,9.09,69.15,7.2,33.1,43.8,19.79,18.49,21.25,13.35,23.04,24.02,26.37,12.4,14.66,12.8,15.23,11.08,6.07,3.6,38.68,7.12,6.9,19.28,53.7,11.24,11.13,36.49,4.19,21.27,4.62,29.33,44.48,20.11,5.94,28.26,36.93
"2012-04-16",23.91,26.08,22.4,15.25,25.7,27.5,32.01,16.56,16.29,15.65,16.07,13.07,7.2,3.99,45.25,10.29,7.15,23.4,59,11.1,12.99,43,5.26,22.37,10.06,31.8,9.12,69.39,7.23,33,42.16,19.31,18.48,21.26,13.56,22.77,24.14,26.7,12.3,15.11,12.67,15.34,11.2,6.24,3.58,39.22,7.1,7.01,19.19,54.16,11.1,11.49,37.36,4.32,21.21,4.65,29.42,44.63,20.18,5.97,28.18,36.44
"2012-04-17",23.38,26.1,22.76,15.47,25.62,28.53,32.71,16.92,17.22,16.84,16.04,12.95,7.58,4.08,46.3,10.29,7.43,23.52,61.6,11.35,13.65,44.2,5.12,22.36,9.98,33.4,9.45,68.75,7.39,32.7,43.06,18.89,18.49,21.6,13.76,22.7,25.04,27.29,12.57,15.98,13.63,15.32,11.09,6.57,3.66,40.13,7.1,7.28,19.29,56.55,11.35,12.07,38.4,4.21,21.2,4.61,30.9,46.25,19.99,6.1,27.92,37.22
"2012-04-18",23.76,25.94,23.4,15.21,25.7,28.45,33.5,17.27,17.5,16.34,16.21,13.2,7.46,4.09,46.48,10.2,7.9,23.78,61.5,11.4,12.95,43.7,5,22.72,9.95,34.15,9.15,70.01,7.41,32.45,43.5,19.19,18.38,22.21,13.53,22.77,24.97,27.95,12.83,16.24,13.22,15.48,11.31,6.47,3.67,40.29,7.04,7.74,19.51,56.46,11.4,11.45,37.97,4.11,21.54,4.6,31.6,44.78,20.36,6.12,27.71,37.6
"2012-04-19",23.83,25.68,23.5,15.2,25.57,29,32.8,16.98,17.56,16.07,16.53,13.04,7.44,4,46.4,10.29,7.91,23.96,60.7,11.19,12.55,43.69,4.9,22.34,10.06,34.24,9.06,70.6,7.45,32.73,43.18,19.25,18.2,22.3,13.52,22.66,25.46,27.36,12.62,16.29,13.01,15.78,11.17,6.66,3.59,40.22,7.1,7.75,19.65,55.72,11.19,11.1,37.96,4.03,21.18,4.65,31.68,44.34,20.53,6.15,27.95,37.33
"2012-04-20",24.1,25.54,23.46,15.05,25.51,29.3,32.37,16.86,16.7,15.85,16.16,12.95,7.27,3.87,46.15,10.5,7.66,24.2,60.39,11.01,12.3,44,4.76,22.38,10.13,33.67,8.84,71.3,7.57,32.91,43.08,19.47,18.1,22.26,13.39,22.6,25.72,27,12.53,15.49,12.83,15.43,11.09,6.5,3.47,40,7.25,7.51,19.85,55.44,11.01,10.88,38.23,3.91,21.22,4.68,31.15,43.26,20.74,6.25,28.1,37.24
"2012-04-23",23.78,25.7,22.85,14.95,25.29,29,31.25,16.6,16.06,16.16,15.96,12.98,7.05,3.67,44.96,10.34,7.18,24.85,58.26,10.7,11.77,43.54,4.5,22.15,10.1,33.4,8.59,69.19,7.4,33.48,42.8,19.21,18.21,21.68,13.3,22.41,25.46,26.07,12.33,14.9,13.08,15.24,11.12,6.31,3.3,38.97,7.14,7.04,20.38,54.78,10.7,10.41,37.83,3.7,21,4.67,30.9,42.04,20.12,6.11,28.59,37
"2012-04-24",23.6,26,22.82,14.95,25.76,29.56,32.12,16.67,16.2,16.55,16.4,12.91,7.19,3.84,45.6,10.24,7.16,24.78,59,10.8,11.8,43.95,4.6,22.2,10.56,32.8,8.91,71.08,7.5,32.75,42.9,19.06,18.42,21.66,13.3,22.83,25.95,26.8,12.39,15.03,13.39,15.66,11.06,6.43,3.45,39.52,7.07,7.02,20.33,55.48,10.8,10.43,38.19,3.78,21.05,4.88,30.35,43.6,20.67,6.19,27.96,37.08
