"combinacao","learnParams","porc_teste","iteracao","neuronio","sse_treino","sse_teste","mape_treino","mape_teste","mse_treino","mse_teste","POCID_treino","POCID_teste","nmse_treino","nmse_teste","arv_treino","arv_teste","setor","variavel_entrada"
1,0.3,0.25,2200,5,0.0677975942691704,0.678625599091151,3.72577937381172,8.8146649816685,0.00141244988060772,0.0424140999431969,91.4893617021277,100,0.00224537535046989,0.0575072641246708,0.260967645537679,2.55613340370933,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.699932234597617,0.0272362414808338,4.627255337957,3.34608572177712,0.014581921554117,0.00170226509255211,89.3617021276596,80,0.0224330750341645,0.00268899790785929,1.47404702275663,0.362385269689233,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.701445590828699,0.0291482374982363,4.46920702097876,4.09975889105208,0.0146134498089312,0.00182176484363977,89.3617021276596,73.3333333333333,0.0220212329346831,0.00303982273652603,1.45140684710508,0.285984651128847,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.72253049407911,0.00608489556742612,5.07685626562008,2.12344238855285,0.0150527186266481,0.000380305972964133,93.6170212765958,86.6666666666667,0.0225436289093095,0.000664524130198859,1.33458149303358,0.201716007889251,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.0936396669644605,0.643850098996915,3.15292503493423,7.93909887272976,0.00195082639509293,0.0402406311873072,93.6170212765958,100,0.00310748278980804,0.0571176494863365,0.296695502209119,2.06664109048868,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.707160731362184,0.0219159330424768,4.50078756701953,3.44688093117184,0.0147325152367122,0.0013697458151548,85.1063829787234,100,0.0222511763279084,0.00231385172958946,1.44829437627278,0.190540254266525,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.116699589414198,0.626960914484611,3.49835772722818,7.50272751108186,0.00243124144612912,0.0391850571552882,87.2340425531915,100,0.00398330227794108,0.0524680361783153,0.418088475402794,2.09387330898936,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.717946639350578,0.0250821894060287,5.11635269034234,3.98069155712309,0.014957221653137,0.00156763683787679,89.3617021276596,93.3333333333333,0.0227661279061721,0.00250846880186946,1.75910613662277,0.312998519622661,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.212558727422656,0.528433561911372,3.41521170081564,6.76385912970645,0.00442830682130534,0.0330270976194607,82.9787234042553,80,0.00720594665588531,0.0443501617425026,0.759100769681754,2.46723619328226,"BVSP","Volatilidade"
1,0.3,0.25,2200,5,0.0920321401533346,0.0308515956088374,3.07015630471788,3.87986966886946,0.00200069869898553,0.00192822472555234,82.2222222222222,93.3333333333333,0.00329101532803265,0.00296621858537215,0.297905263033179,0.314079489777435,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.100553572511348,0.0173198898207129,3.22570053012921,3.53232527687652,0.00218594722850756,0.00108249311379455,93.3333333333333,73.3333333333333,0.00351846227667198,0.00174809031259687,0.265991964246416,0.319791201178961,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0484560053693074,0.0677674529468688,2.95363340104224,3.83922753122179,0.0010533914210719,0.0042354658091793,82.2222222222222,80,0.00170868300641389,0.0064409330503519,0.160241518674588,0.514382563844075,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.101483510451327,0.0163381464580747,3.23716942343435,2.8051091090386,0.00220616327068101,0.00102113415362967,91.1111111111111,80,0.00337901544969682,0.00190296930279268,0.279722691383266,0.419340960497934,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0996378561078113,0.0114619920696161,3.27051275922059,2.89356746287514,0.00216604035016981,0.000716374504351005,86.6666666666667,80,0.00341961115568289,0.00116877858426846,0.321066254199036,0.110591650217832,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0391807789087195,0.0854632828038284,2.93224782107763,3.96243132276871,0.000851756063233033,0.00534145517523927,86.6666666666667,100,0.00139169718320263,0.00826404996003539,0.154736505157628,0.526953582964735,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0502821036670276,0.0790577959431017,2.91360580455838,4.87853036344405,0.00109308921015277,0.00494111224644386,86.6666666666667,86.6666666666667,0.00178716385045323,0.00767705416207493,0.192158406869918,0.532387058614021,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0900814595520086,0.0294149246502676,2.79921911536323,4.2107806960819,0.00195829259895671,0.00183843279064172,93.3333333333333,86.6666666666667,0.00315427412335885,0.00287245644094782,0.311632661907569,0.191797440439057,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.101234334426384,0.0168487609469164,3.39204368094093,3.34301564923801,0.00220074640057356,0.00105304755918228,91.1111111111111,86.6666666666667,0.00355259123857858,0.00166079337454772,0.31041662981457,0.272837378215175,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0946919918551228,0.0357553473117255,3.23753292651844,4.0725693390535,0.00205852156206789,0.00223470920698284,84.4444444444444,93.3333333333333,0.00345757243848947,0.00325396389202883,0.339461370026573,0.245165985937778,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0905141465763936,0.0257072376058504,3.15727042309207,3.3320031684481,0.00196769883861725,0.00160670235036565,88.8888888888889,100,0.00319286769434387,0.0025102052417882,0.319016029155341,0.1669712231957,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0535297246424123,0.0658332539106251,3.13778031840966,3.56543172221651,0.0011636896661394,0.00411457836941407,91.1111111111111,86.6666666666667,0.00189754486394243,0.00636698076626096,0.180000435703073,0.578770839526631,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.105761468944379,0.0152388307934519,3.40662458144192,2.91735186300725,0.00229916236835607,0.000952426924590743,88.8888888888889,86.6666666666667,0.00372090200337576,0.00150145577059888,0.339189289208612,0.142062795415266,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0905721043784037,0.0265740627048288,3.36879022708915,3.43732085006186,0.00196895879083486,0.0016608789190518,86.6666666666667,93.3333333333333,0.00314483430429268,0.00260787822537812,0.329481004927801,0.260730942197453,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0994951184189897,0.0282566256975267,3.10520930968326,3.95902786514802,0.00216293735693456,0.00176603910609542,95.5555555555556,86.6666666666667,0.00342865109690209,0.00307438564379295,0.299863986393241,0.227537871904646,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.0913980581695726,0.0307110116179579,3.4027138624066,4.00796587169439,0.00198691430803419,0.00191943822612237,88.8888888888889,100,0.00320354312608276,0.002906233544112,0.289114144974648,0.30168169699664,"BVSP","Volatilidade e Coeficiente B"
1,0.3,0.25,2200,5,0.106705031735998,0.0125423808785395,3.73343123415913,3.05942484712312,0.00231967460295647,0.000783898804908716,88.8888888888889,80,0.00369757506397805,0.00125225101653807,0.363007962091945,0.127537498818135,"BVSP","Volatilidade e Coeficiente B"
